Date,Underlying,kappa,theta,sigma,rho,v0,lam,mu_j,sigma_j,rmse_volpts,feller,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,condition_number,ev1_kappa,ev1_theta,ev1_sigma,ev1_rho,ev1_v0,ev1_lam,ev1_mu_j,ev1_sigma_j,ev8_kappa,ev8_theta,ev8_sigma,ev8_rho,ev8_v0,ev8_lam,ev8_mu_j,ev8_sigma_j
2015-10-01,CL1,6.66816024681358,1.7792228427153038,0.3659897070139031,-0.5271262328597098,1.0826135187471826,3.9566541600602516,0.1196612161201985,0.9397517062496681,2.2994996794354594,True,1807129.2434134784,0.0018595027864577861,2.0072420962178236e-05,9.815665846401626e-06,-9.827770614893392e-06,-3.179173994222849e-05,-1.9447392198413183,-22876.404747576944,184106638478.93344,-2.1691293609521847e-05,-0.0002417211517997675,7.887224971722799e-05,-5.619057586528074e-05,-0.0007899139731235559,-0.029122546373929248,-0.34660190909577715,-0.9375597589817602,-5.851347266369654e-05,-0.0006525132995715902,0.00020829684829183853,-0.00014830745282705298,-0.002132727978871826,-0.08001429252069098,-0.9341366340334125,0.34782383305402953
2015-11-02,CL1,6.668160195475416,1.7792222767575208,0.3659898926371498,-0.5271263642988976,1.082611669322073,3.956586286627575,0.11960105751166832,0.9397253047359936,3.2688668624590242,True,1937446.9234184527,2818.5236358644083,5.762927313602594e-05,2.7172382175354646e-05,3.12857544982793e-06,-3.1364299910860744e-06,-0.007508528132155268,-404324.14562125533,619274476351.5328,-1.0468255322617185e-05,-0.00011650312592770273,3.9547346172365464e-05,-2.8212247180067396e-05,-0.00038058576122267166,-0.0007045994142620741,0.5166944659482833,-0.8561694759275622,-6.999569858639593e-05,-0.0007795613244878652,0.0002588938255333987,-0.00018455007897292294,-0.00254711863692281,-0.0555725012026752,0.8548228028722595,0.5159287463267981
2015-12-01,CL1,6.667416194819555,1.7707950799989902,0.3671007359876263,-0.5277267109555106,1.0549282276683791,3.8593512215529446,0.09528448140889102,0.9514770937620467,2.2253118866407235,True,1407651.318226106,0.0014445118490790207,0.0002946943223764668,8.59916467722125e-05,-8.809763243528609e-05,-0.0003856396720487279,-0.8191187235028796,-8347.741416697863,16369628575.144081,-2.243608297615403e-05,-0.0002437195466951092,7.692570950607459e-05,-5.4789109059492834e-05,-0.0007966107201457653,-0.02916104411810391,-0.33841055757213,-0.940546237363701,6.26076484688456e-05,0.0006808667175571929,-0.00020693383268677282,0.0001472148451630866,0.0022261507584678294,0.08162812201150627,0.9369944912767244,-0.339665549141683
2015-12-31,CL1,6.667471185389266,1.7714117401301654,0.36706654475575895,-0.5277058272941529,1.0569577792665832,3.9004704259016774,0.14395293269258588,0.932738538169,2.8142400780927725,True,1885467.9106044886,0.002119428956860525,6.802134862772434e-05,1.8878540385420362e-05,-1.8868023641969848e-05,-7.833721012342005e-05,-2.1126331929353555,-20083.05340639698,99873606333.4965,-2.2106246895204136e-05,-0.00024041156547727205,7.781891841983644e-05,-5.557933760979918e-05,-0.0007856279197888246,-0.02953551923423376,-0.3471091920769203,-0.9373591506123948,-5.878942656884632e-05,-0.000639498140405495,0.00020548364799123414,-0.00014675425491204947,-0.0020899146831935764,-0.08038141750421375,-0.9339037756178505,0.34836435192043413
2016-02-01,CL1,6.667251315621161,1.7690293244405226,0.3676644909536352,-0.5281281269468401,1.0491572779803597,3.7687750500456807,0.0923548685634293,0.9555378607131796,0.3663853822518567,True,1183282.371254996,0.001006287908900022,4.4807344351987705e-06,3.091574124662724e-06,-3.104229145642779e-06,-4.953767922173458e-06,-0.08244470677278787,-631.3364741718822,382744299033.7767,-2.293671799730412e-05,-0.00024788751986537516,7.731447612422071e-05,-5.5068346022640406e-05,-0.0008102981935637812,-0.02950133589242063,-0.33385296242813145,-0.9421630130136686,6.380121097737405e-05,0.0006897300291699209,-0.00021302922818408325,0.00015171657291554615,0.0022547934941517574,0.08290330152111929,0.9385054893598138,-0.33515497422418655
2016-03-01,CL1,6.667393766108643,1.7705947891312768,0.36732477550955905,-0.5278902323094024,1.0542875776806941,3.833122513789393,0.13612669047104015,0.9376440882357495,1.4591724513119098,True,1718929.122772139,0.00180438056720441,1.3783680369562103e-05,6.620230995177569e-06,-6.615048474766535e-06,-2.3594032357185617e-05,-1.9420835907729996,-20339.80533667401,259647907153.73422,-2.2448736501875508e-05,-0.00024359765508152886,7.801687286601987e-05,-5.5681107263231504e-05,-0.0007961059615044723,-0.030075817720722913,-0.3467706885243074,-0.9374672431361665,-6.066129509154631e-05,-0.0006588161683377045,0.0002051666464128127,-0.00014629730046749272,-0.002153604120160335,-0.08248903405617741,-0.9338284218729602,0.3480731223999342
2016-04-01,CL1,6.667420164752912,1.7708914004899265,0.3673444361520216,-0.5279067931724575,1.0552670205728978,3.8417239692143665,0.1657663522733396,0.9266684016980756,1.79411262006101,True,1904003.1338085711,0.0023412068511408394,2.0843578787882652e-05,6.287583302407883e-06,-6.281151374640332e-06,-3.0937638177310495e-05,-1.8748317210168308,-14951.096101081745,302819548025.61694,-2.2020208292438066e-05,-0.00023905406502422455,7.774886082458098e-05,-5.558277590093125e-05,-0.0007811512899227762,-0.02993749653683259,-0.3469616799496604,-0.937401014499245,-5.7665432472417515e-05,-0.0006258356056558882,0.00020548795029650457,-0.00014700688867511237,-0.002044856174213878,-0.08105863476239801,-0.9338873312370394,0.3482517911178816
2016-05-02,CL1,6.66740039672125,1.7706715070990906,0.36736819225173495,-0.5279216235556101,1.054544230796103,3.832044739136707,0.15060527368840884,0.9324367759806119,2.1995530381584376,True,1914256.2325623168,0.0020863578815944217,3.112607337135516e-07,-2.804529033225193e-07,-1.6210564525790421e-06,-1.931778830993995e-05,-3.01021566840191,-34327.44367009717,6150008739374.036,-2.2580634758559317e-05,-0.00024503792458707707,7.89957843653772e-05,-5.6424562186332006e-05,-0.0008007660138878976,-0.030645060278313336,-0.352797969004145,-0.935197178216094,-5.933805462349329e-05,-0.000644275209462003,0.00020400403208275367,-0.00014564250904783427,-0.0021057718122303006,-0.08284870847201571,-0.9315177956808529,0.35412677407750737
2016-06-01,CL1,6.667408877273995,1.7707657208431118,0.3673554955682125,-0.5279126177872362,1.0548536571103726,3.8409520375048793,0.15764294487497285,0.9295478813852032,2.6004706157954067,True,1420783.0627375748,54404.57997962644,0.001208091217656833,3.284272993691158e-05,1.4632384314828413e-05,-1.4712781854524183e-05,-0.00023960482059942975,-4654.176262598179,97098533784.25536,-2.4985814366758245e-05,-0.00027113084769525564,8.830645383363524e-05,-6.309679825495096e-05,-0.000885957314757824,-0.010194592437403073,-0.39389746183876645,-0.9190973773252681,-2.0282945734254313e-05,-0.00021920818572446644,8.058938368333594e-05,-5.7084911393228435e-05,-0.0007155049797711947,0.9437798648439737,-0.30750664433117597,0.1213204856688746
2016-07-01,CL1,6.667413579773463,1.7708187891864309,0.36735667264354716,-0.5279134763113942,1.0550286519954317,3.8446511525315463,0.16472559512588514,0.9268421681830192,3.2117990720788656,True,1451770.3174282399,80403.6625045452,0.00041520961170075346,2.5530676195860953e-05,1.3363421496220002e-05,-1.35252435591504e-05,-0.001984604520480138,-70.68445313517606,108637620824.79324,-2.61528279242551e-05,-0.00028380421385432175,9.282055737883461e-05,-6.635173544090719e-05,-0.0009273349174575918,-0.03585955220920843,-0.41506858425517457,-0.9090826192831429,-0.0001383629809943839,-0.0015011965277772165,0.0004938802504616687,-0.00035405123279694934,-0.004904870508646226,-0.9958781667781528,0.0905306173666777,-0.0020456035246637
2016-08-01,CL1,6.666985088057782,1.766120903330105,0.3683276329817835,-0.5285182053189171,1.0396256044375682,3.792473533660428,0.16059758666070564,0.9300987822280005,2.0076604180283075,True,1821466.4659096187,0.0022164133064333496,0.0002158864904341161,6.197329870977715e-05,-6.274599222750208e-05,-0.00026178221439460597,-2.125402154639806,-18077.10897350937,29391149153.437862,-2.2579182063452637e-05,-0.0002416498787995991,7.743408035889078e-05,-5.5399440515493694e-05,-0.0007896940933202941,-0.030407202913787644,-0.3474935065394073,-0.9371888674848452,6.0100715578354035e-05,0.0006434610532588605,-0.00020364119853777502,0.00014565332093595054,0.0021030116649140003,0.08252169742965337,0.9335461014312895,-0.3488222225702589
2016-09-01,CL1,6.662270776581626,1.7153226413582796,0.3818524382591048,-0.5370752472360563,0.8733112518240489,3.6818994703588745,0.21695302682889478,0.9131621765639247,3.2173225748564,True,2102559.069456882,0.003105142224360809,9.277290915094664e-07,-8.912367401781436e-07,-1.601233129301962e-05,-8.129668367470095e-05,-17.356016255460116,-85906.06440674988,2266350261837.6475,-3.0136920337682977e-05,-0.00027985851801903827,8.042801849949964e-05,-5.872230464678046e-05,-0.0009147553908616896,-0.03756228421732066,-0.40697905950433005,-0.9126643380815991,-7.006005090446034e-05,-0.0006523150548198436,0.0001670628008486773,-0.00012099433474459958,-0.0021343670488561755,-0.09088939869608387,-0.9081291599295748,0.40869978908071325
2016-09-30,CL1,6.662241217212882,1.7150447714738466,0.38188639942656966,-0.5370971546923247,0.8723980449037254,3.6693131116832114,0.19904453381073356,0.9201334763197099,3.7360495409975303,True,1272872.8375679944,53440.604638304496,0.0006856510734781566,6.18767071156611e-05,1.4911159698298073e-05,-1.493195056084812e-05,-0.0008921747880497344,-46.33961914088073,85363772055.45436,-3.271911096768444e-05,-0.00030346831220173787,8.891918958773907e-05,-6.493597755746042e-05,-0.0009917437446178273,-0.039613363875329134,-0.4380319882625444,-0.8980855581840328,-0.00020088525663707865,-0.001862428073506355,0.0005548334634438198,-0.0004072291802716546,-0.006085421076024882,-0.9955337973512629,0.09416689414526046,-0.002009815848502876
2016-11-01,CL1,6.662245783740635,1.7150892733795167,0.3818998568088242,-0.5371070759716815,0.8725462640253496,3.671633249476143,0.2058746926461921,0.9175627672434374,2.980797364010021,True,1399166.6891826529,58669.5779601075,0.000908851030779061,5.681659634065004e-05,1.8545348374760188e-05,-1.8545729793458195e-05,-0.0005489486931249982,-9285.092801797633,75445694570.337,-3.0455323854982662e-05,-0.0002824815608895026,8.305545647335043e-05,-6.068412939416441e-05,-0.0009231272465119859,-0.0028764538082762777,-0.4099031375010232,-0.9121240049534167,-2.9357731561962152e-05,-0.00027187799803380167,8.493101992698895e-05,-6.16446465393563e-05,-0.0008879664566114426,0.9114251952129627,-0.37637526036456326,0.16626756340077017
2016-12-01,CL1,6.662245698026546,1.7150884830318835,0.38190009036140676,-0.5371072473533501,0.8725436813811622,3.671535627918796,0.20581588965825556,0.9175385425436896,4.607246413463045,True,1434331.4725159002,218316.49790801198,0.000196592330849503,0.00010836865285578682,8.000952570973809e-06,-8.980836826231498e-06,-0.05307813088548289,-1194.175873299786,179270088129.1845,-3.660879847243858e-05,-0.00033953829619748355,0.00010004365813488497,-7.311667959411518e-05,-0.0011095617411591289,-0.04666968968811645,-0.49330610236628175,-0.8686021335019298,-0.00022590314950595436,-0.0020955114414964037,0.0006136766868296905,-0.0004489774720619233,-0.006848166701892522,-0.9935471818790739,0.11269220718541205,-0.010608772425344425
2016-12-30,CL1,6.662247958295044,1.7151100532989527,0.3819008327864838,-0.5371077704893772,0.872614919676692,3.67372803351094,0.20851293303049614,0.9164629766290499,6.907802731980234,True,1765232.6570395445,686493.4553523248,0.001494336233787952,0.00016956258718507763,5.349471324120459e-05,-6.999622739688946e-05,-5.300556435856145,-2078.5763526549094,32998263755.153,-6.80175237683279e-05,-0.0006300907058225391,0.00019529603326344977,-0.00014327011821903304,-0.00205814532428993,-0.03010092188481598,-0.7922405787900478,-0.6094621428360995,-0.0002853705588813841,-0.002687630582783352,0.00030702383822745323,-0.00020348676226483492,-0.008833825347072066,0.9991517458558308,-0.007629779958585542,-0.039396678486422324
2017-02-01,CL1,6.662247965389706,1.7151101188947313,0.381900812534168,-0.5371077555870332,0.8726151339335828,3.6737373312074317,0.20852188499924618,0.9164683988343613,5.221050666668326,True,1445626.7577696454,295235.264303453,2184.2548095516995,0.00015696847093634388,0.00010045635660396957,6.278952190733726e-05,-6.512781882262418e-05,-10.609527958960927,23023375777.618668,-4.024551663348134e-05,-0.0003731940497180286,0.00011109768347763718,-8.126521775165986e-05,-0.0012194230139820326,-0.02787267099713912,-0.5420780378647512,-0.8398647916441484,0.03131824191985747,0.29008150017150736,-0.08994377561266893,0.06601596796283705,0.9474739079931565,-0.06823568820846225,-0.0062031936016138135,0.004743954025805625
2017-03-01,CL1,6.662316699744094,1.7157528229089611,0.38178527587210653,-0.5370262047320243,0.8747232066183578,3.7143967064911574,0.23775181939736434,0.9041900093008323,3.0092208258713997,True,1409977.3324152846,38201.28307020636,3.285693742081984e-05,7.224191149788974e-06,-6.309315635900402e-06,-7.884770888157612e-06,-0.00677640687435635,-63.87659517656823,195174422046.74658,-3.1954648066900124e-05,-0.0002967545672620808,8.912460267430235e-05,-6.523478593881695e-05,-0.0009695775544973939,-0.03982114960201694,-0.4475838794300268,-0.893354300126754,-0.0002415888634580866,-0.002239294471695658,0.000723258506933223,-0.0005316594516207328,-0.0073109828571055685,-0.9952799286046967,0.09665461620394745,-0.004052140571295141
2017-03-31,CL1,6.66230425631347,1.71563542900521,0.38179982548081154,-0.537035443718768,0.8743374010140534,3.710274231795864,0.23456050075819615,0.905551288997418,2.068408266120615,True,2766973.0924445232,7.1894232810333625,9.021044558748755e-05,1.3188151173631628e-05,-1.3289480118763119e-05,-6.752693630757614e-05,-3091.8797638900023,-297501.49101688917,209807504934.94534,-2.877864115845682e-05,-0.00026719290746657354,8.005032230665196e-05,-5.8584399836379555e-05,-0.000873012876120983,-0.05707287791589277,-0.43029094095649234,-0.9008837597188918,-5.412801708717481e-05,-0.0005025899027818193,0.00015007353928551926,-0.0001098081227036948,-0.0016421948592047083,0.1134450227197953,-0.8993035625861685,0.4223509704376573
2017-05-01,CL1,6.662304256706774,1.715635432645048,0.381799824343521,-0.5370354428836032,0.874337412901218,3.7102747492889088,0.23456437578741432,0.9055536928573183,2.344390709686133,True,2390800.7191016357,3178.395383181603,1.1027108349087255e-05,8.463932851296253e-06,7.474690734760054e-06,-1.1060001049066815e-05,-3.5994704442792775,-169602.18168469894,319852794441.8537,-2.801331973112444e-05,-0.0002600760460298446,7.805077975718838e-05,-5.712586834248189e-05,-0.0008497447795125757,-0.04610512993432966,-0.40470684876020274,-0.913283024978867,-5.529632868875143e-05,-0.000513427422399626,0.00015343006513298033,-0.00011226918398312103,-0.001677591315626351,0.19006735767713176,-0.9011058241223441,0.38971730286868905
2017-06-01,CL1,6.6623042700136,1.7156355559411365,0.3817997867097222,-0.5370354153297154,0.8743378156664579,3.710291517407553,0.2345786319382644,0.905562533343387,2.424847626922611,True,4668187.005364078,1571512.4449188837,982155.8228799542,833351.8629768788,225495.08245121798,15993.817204512514,10377.90840574659,-982049.7773813285,449.8196382981323,-1.1276974665487958e-05,-0.00011028435378967333,3.2600264611283595e-05,-2.6486662159949153e-05,-0.0004222383937101095,-0.0039031801801460717,0.9508658413270443,0.30957830131083697,-0.00030090375682066445,-0.00039609595421845334,0.7071077312491436,0.7071055812495451,-0.0003250596694934524,-2.7280439844674655e-06,-9.158690803802553e-06,1.3536725678120536e-05
2017-06-30,CL1,6.662932233347071,1.71820618897227,0.3802561632804426,-0.5359144552375467,0.8844047040039742,3.765090083613599,0.2548774271187017,0.8961651520977137,3.0989024930876305,True,1871358.9101199147,553166.0307692814,4.259928874160958e-05,2.7377876266521768e-05,1.537168112450319e-05,-1.671245666618208e-05,-0.9998732758124443,-1979.1537687513812,121740679823.03378,-3.1889877202768213e-05,-0.00029881449266688787,8.850078214865382e-05,-6.465234141166067e-05,-0.0009764530694659858,-0.018172102967494042,-0.022861281624214747,-0.9995729491619215,-0.0006864352895280912,-0.006432387730388903,0.0019008899448243295,-0.001388587215567794,-0.021019887099825822,-0.994486784097766,0.10127988224661488,0.015785996672591854
2017-08-01,CL1,6.662886021450747,1.7177674902667257,0.38032559185144615,-0.53596229380318,0.8829647603252311,3.7346177135716636,0.2359456007493752,0.9042858427793158,2.0949871039278842,True,2111940.5646400787,136895.4605292253,3.850191561170547e-05,1.6853387842576386e-05,1.3275866212859625e-05,-1.704348920068059e-05,-0.011296539510969178,-104.8301316521275,159081187681.32465,-2.428656076109461e-05,-0.00022732958153393046,6.700007488495815e-05,-4.889836208824924e-05,-0.000742889669114678,-0.029614657325892118,-0.3343484142075528,-0.9419838103463709,-0.0002734583743724589,-0.0025608164132136513,0.0007409348923718373,-0.0005408338256261366,-0.008369898594018689,-0.995665913191818,0.09257140306263685,-0.001547706211332915
2017-09-01,CL1,6.662913558021426,1.7180293473817778,0.38029048920789615,-0.5359380939518269,0.883824906525467,3.754544137131103,0.25477879242257917,0.8965572691623995,2.966227404963288,True,2651085.98345563,424878.16179212456,0.00029085052794281007,7.7231211635569e-05,-7.727080608854262e-05,-0.0002184787314872896,-4.806218715145024,-565.2282030865459,34326613907.927696,-5.2662456704347014e-05,-0.0004927276870385633,0.00015231949110117502,-0.00011157581359891066,-0.0016097702955429924,-0.018866010498237946,-0.16636819019728907,-0.9858817507052544,-0.00100465490179383,-0.00939970215039643,0.0029069369482385126,-0.002129373300097166,-0.030708766530502578,-0.9953069052864346,0.0911313524394648,0.003723480201225778
2017-10-02,CL1,6.6629171487203696,1.7180637030842367,0.3802907513301588,-0.535938419952076,0.8839382609053431,3.7564324789901775,0.2605026404343062,0.8943368409313113,2.595436464256508,True,2414077.1290268535,129798.24798176005,2.77893545636155e-05,1.7850326420168348e-05,1.5248202419022362e-05,-1.622059458335362e-05,-0.05670765145054734,-977.1034015471832,158318801304.42496,-2.972933828669437e-05,-0.00027848197003932373,8.227748174736014e-05,-6.011267626455189e-05,-0.000910028272128221,-0.03747148700583062,-0.4160421729702949,-0.9085724412511706,-0.00030844868260600044,-0.0028928708607068475,0.0008119669378389038,-0.0005920289457323284,-0.009457957005008549,-0.9928335135821372,0.11835307897615004,-0.013237689500676008
2017-11-01,CL1,6.6629251600877115,1.7181399624054936,0.3802815870770817,-0.5359320503341839,0.8841888523336828,3.7622556256805253,0.267663205452687,0.8914298380844208,3.7708969170690914,True,2640095.369557008,193866.0828015444,353.3598156374473,4.787121120301531e-05,1.4596116928112807e-05,1.2572452796204581e-05,-1.8721871531173364e-05,-50.15836510024328,209990477781.23373,-3.4253334985313826e-05,-0.0003209523090131894,9.449080158483682e-05,-6.90379472365742e-05,-0.0010488547194023932,-0.038527573388137976,-0.48604978196219867,-0.873080762340273,0.029048923519283447,0.272550009790487,-0.0759801969958239,0.05537810697336036,0.8911472020072073,-0.3468531658376852,-0.0270415794940135,0.029175774534182974
2017-12-01,CL1,6.662929786517079,1.7181841954341806,0.38027751628409917,-0.5359292792700321,0.8843343425471967,3.7653929729313234,0.2729505542062672,0.8893195782222381,3.8868332834346915,True,2598273.3791714953,812588.8575215072,6514.942313548955,0.00011389442764602129,3.740956943483025e-05,-3.357544550061508e-05,-4.856761584827843e-05,-10.266046587673843,69454779042.50798,-4.991330620524358e-05,-0.0004677546745477379,0.00013762111598789877,-0.00010055249432318027,-0.0015286499600913595,-0.027938176326315425,-0.37791399584058033,-0.9254176802636279,0.030998204244047273,0.2906715667575203,-0.08335212608615493,0.060830134545545554,0.9502656336778365,-0.02991400585839447,-0.0012409318672391802,-0.00032743384958760336
2018-01-02,CL1,6.662932812991494,1.7182129538100215,0.3802742786131258,-0.5359269737217908,0.8844288719780261,3.7678247889938006,0.2764612566949684,0.8879027309149277,4.928410442458967,True,3200934.043370148,1636629.7214932633,5076.050121315263,0.0013171832362785113,7.154442208269546e-05,-1.255646551868002e-05,-0.0007156342421770745,-1015.3784829904855,44740511561.75825,-0.0004124765306601774,-0.0039989241956347454,0.0010862861382116933,-0.0007921705801731862,-0.014301233006190324,-0.006216660319575031,-0.9046421421364877,-0.42586553447804093,0.027449049181167806,0.26632264577702625,-0.07226139897023952,0.05269623558795045,0.9543284299125133,-0.09555128359487021,-0.01955175449187728,0.008069942966156249
2018-02-01,CL1,6.662932813529256,1.718212958849825,0.38027427714020856,-0.5359269726476886,0.8844288884493073,3.767825466882208,0.2764632353481602,0.8879040063136747,4.868830159575073,True,2163505.3604672933,1043258.496152515,10900.633392719654,0.0001112657338035234,6.006631474207848e-05,1.036574767217687e-05,-2.4598137341161966e-05,-41.9362013985428,208716768812.96725,-5.4319287763771416e-05,-0.0005091161370477382,0.00014944316016570847,-0.00010922163111458808,-0.0016638753598023088,-0.018986569598665567,-0.5516808231622151,-0.8338373430329649,0.030943238897270513,0.2902438992637421,-0.08315644610049705,0.060695905763535736,0.9491760920149347,-0.057009054559413797,-0.0037320927137171446,0.0016712066534057505
2018-03-01,CL1,6.662907321257014,1.7179716132129352,0.3803185527657571,-0.5359579168983457,0.8836373464970498,3.750023577624587,0.26745035813137613,0.8919259521763114,2.9786335154836046,True,2435045.122334581,125523.19753671216,4.2636545540215056e-05,1.4286980885402214e-05,1.0953507111404806e-05,-1.5167673441663448e-05,-0.05920922353176886,-970.0966571940578,222307348465.51648,-3.051816826727862e-05,-0.0002857924163702785,8.45162399887411e-05,-6.176519059593509e-05,-0.0009339094526654591,-0.038711557133316976,-0.4290272145956202,-0.9024611341920352,-0.0003174876694543114,-0.0029766604323320815,0.0008390918221749955,-0.0006121233695420412,-0.009731426562459797,-0.9928164438692451,0.11841934998763619,-0.013697649160890465
2018-04-02,CL1,6.662887545326768,1.717783316358142,0.38033374309247375,-0.535967064048552,0.8830177674988365,3.744915368521392,0.2559615092660821,0.8964270029651621,2.472946275507703,True,2073414.0908612097,384340.3043005234,3.451006854979817e-05,2.4888473270879595e-05,2.2764551248853023e-06,-0.002745271914143368,-632.656096209469,-40328.480680464345,910808242251.5038,-3.122134248737557e-05,0.0569481790433386,8.632620670999495e-05,-6.306128371212583e-05,0.10274885412855138,-0.0278161121301659,-0.2590131689307432,-0.9582995396542888,0.00011007691981641635,-0.4739348750644601,-0.0003108568129377557,0.00022728679626164597,-0.8571404160332521,0.037505509713771853,0.12397042299799182,-0.1546627038255031
2018-05-01,CL1,6.662887545937196,1.717783322055691,0.3803337412771068,-0.5359670627120576,0.8830177861033989,3.7449161922671275,0.25596510921264887,0.8964292911043411,2.571659053028603,True,2663488.8521669004,383723.8712480685,4.3589052230326935e-05,3.536420827789723e-05,1.5589037635655567e-05,-3.6251577282480434e-05,-1.8205711623934469,-411.10217003492284,170856528441.1729,-3.782652021079897e-05,-0.00035377886686471793,0.00010789647896998456,-7.897559082680722e-05,-0.0011557507617575141,-0.019685410208343013,-0.1796433410285513,-0.9835340738480182,-0.0008712809404246648,-0.008147248013468772,0.002502940220032371,-0.00183273964763809,-0.02661409847153265,-0.9955868199192207,0.08949156843132669,0.0036155940523134207
2018-06-01,CL1,6.662887542192428,1.7177832869813292,0.3803337517214283,-0.5359670703310814,0.8830176714966642,3.7449115899127694,0.25595419558941074,0.8964249760720271,2.2551406854499048,True,2155582.8618783173,405160.42383430374,4.9745910878870234e-05,2.3048358055819982e-05,1.0531876128646391e-05,-1.1718971055124331e-05,-0.4323130743373922,-1385.7574470627867,204672257397.2548,-3.191181280396408e-05,-0.00029870825790645483,8.814380794237316e-05,-6.438449289787556e-05,-0.0009761349038304105,-0.03001008227403267,-0.2751772222040885,-0.9609244696347972,-0.00035649219770132507,-0.003337052892669667,0.0009830794984817272,-0.0007181085333218147,-0.010905125977957302,-0.9949702444873498,0.0994776031010538,0.0025984917924406054
2018-07-02,CL1,6.66288753936652,1.7177832602130407,0.38033375930552216,-0.5359670758375148,0.8830175839886956,3.7449082423383895,0.2559453584851526,0.8964215095685649,3.0052547657699944,True,2402835.6199399102,204193.65114453746,3199.8420893825737,3.1956564373213016e-05,2.379997265302266e-05,1.4863984210517516e-05,-3.473468426348257e-05,-1.8739719630123912,161654882426.45618,-3.1463724956330095e-05,-0.0002945499759853254,8.649395251818519e-05,-6.316323855733326e-05,-0.0009625919500269032,-0.018247810840055955,-0.4334712293752556,-0.9009820669135068,0.031052310157959236,0.2907707933232946,-0.08350260144352138,0.06091517841920093,0.9504643751749785,-0.020506662012984348,-0.001303091287175318,-8.163170938156805e-05
2018-08-01,CL1,6.662858164708764,1.7175038271068372,0.3803841037544277,-0.5359986327860601,0.8821006093770161,3.7461472039967063,0.26510126106473625,0.8929333757029492,2.531817996385421,True,2636760.6140209,172740.17526719597,0.12606237311355892,0.00024850256240136734,4.4446904217774055e-05,-4.6679542033497504e-05,-0.00019955522782791208,-7937.077002816577,59323830544.00614,-3.068217377163693e-05,-0.0002869971815828709,8.452131261606674e-05,-6.175628661631514e-05,-0.0009378788520260675,-0.04246375572667062,-0.42942093407292187,-0.9021050476226782,-0.0002411293263108274,-0.0022583319654015006,0.0006316524402615886,-0.00046053496484707384,-0.007383560921428551,-0.9764149801357731,0.20901769680097335,-0.05352665443232235
2018-08-31,CL1,6.662858883694147,1.717510704072222,0.38038386999139695,-0.5359984502964402,0.8821232630556375,3.7468485665130755,0.2664659342276423,0.8923867935383277,3.0525945356845527,True,2890805.5846049064,267166.8785000797,6484.4102754001315,4.1747093872447276e-05,7.476033056368414e-06,3.3922779130692686e-06,-1.2656576179123546e-05,-10.725579635301411,852172392323.0571,-3.588090935372573e-05,-0.0003356992621400545,9.808701059827238e-05,-7.164117564757163e-05,-0.0010971267776728195,-0.022794118102277848,-0.49840509609670214,-0.8666437883828951,0.03103505751381538,0.29065031236823835,-0.0816474219476098,0.05952087880440661,0.9503555032836861,-0.0340968911200314,-0.0031733395951474724,0.0013906513557337581
2018-10-01,CL1,6.662810871903507,1.7170569396928375,0.38045380347627267,-0.5360467427448494,0.8806336990726324,3.7163194187652326,0.24569222801249618,0.9012238332335542,2.72065974300276,True,2540784.4703130447,142962.78835434394,3.1182045765613014e-05,2.715854617995145e-05,-7.795087708927277e-06,-8.7143847288315e-06,-0.04838497075219384,-1931.176938863496,93553773220.33026,-2.8117958634529063e-05,-0.0002626559652998406,7.783359341301659e-05,-5.685924374547558e-05,-0.0008582794747824613,-0.03896214395256534,-0.3917910869322111,-0.9192284154798641,-0.0003062396861370542,-0.0028657982983357,0.0007883606191869693,-0.0005736679956873958,-0.009370956468444321,-0.9916146684198665,0.12823461953385318,-0.012615851630614948
2018-11-01,CL1,6.662810899490948,1.7170571988166332,0.38045372914131154,-0.5360466885805312,0.880634546073603,3.7163528511995967,0.24571525455180107,0.9012382332318252,1.6193986902431852,True,2174631.536473771,176664.72482383778,4.9794925390044904e-05,2.035747407485537e-05,1.4331789496593007e-05,-1.4465655276022077e-05,-0.014806261813110674,-116.20955269844563,151734822576.81293,-2.319673719385642e-05,-0.0002167479902378533,6.349360470012405e-05,-4.6336948499281136e-05,-0.0007083436838402012,-0.02641050397555288,-0.31027588821184277,-0.9502793289486018,-0.0002148891701586146,-0.0020094329663634543,0.0005707137274627297,-0.0004175484372836393,-0.00656877590002881,-0.9953425837436095,0.09608170242618666,-0.0037033187276533184
2018-11-30,CL1,6.662196045425675,1.7112713951478216,0.38195886742956403,-0.5371347653751115,0.8617060951729696,3.5302474763852967,0.17721960111490664,0.9330727580312871,1.0864774644539577,True,1329540.8429245246,0.0017535261590145182,5.0534943293247916e-05,1.8603784568516157e-05,-1.8605172873293702e-05,-4.468654619370699e-05,-0.16916023679610334,-857.3092804288445,71466149160.56133,-2.7181586148980874e-05,-0.00025031303117417636,7.09020055661712e-05,-5.165648641198848e-05,-0.0008182266555748504,-0.03210496734716049,-0.3409082323913255,-0.9395478208019321,7.336740747668606e-05,0.0006757470561903113,-0.00019005992604015115,0.00013844257647438026,0.0022090354705678844,0.08772059627551354,0.9354409782978994,-0.34241769225091795
